order_id,line_number,product_id,quantity,unit_price,line_revenue
O0009428,2,P0050,1,82.83,82.83
O0009428,3,P0024,2,37.29,74.58
O0009428,4,P0073,1,56.34,56.34
O0009429,1,P0069,1,21.83,21.83
O0009429,2,P0065,2,71.97,143.94
O0009430,1,P0047,1,109.33,109.33
O0009430,2,P0043,1,30.05,30.05
O0009430,3,P0024,2,37.29,74.58
O0009431,1,P0054,2,110.67,221.34
O0009431,2,P0001,2,39.81,79.62
O0009432,1,P0057,1,40.4,40.4
O0009432,2,P0006,1,33.97,33.97
O0009433,1,P0065,2,71.97,143.94
O0009433,2,P0004,1,47.94,47.94
O0009434,1,P0010,1,101.78,101.78
O0009435,1,P0064,1,36.46,36.46
O0009435,2,P0057,1,40.4,40.4
O0009435,3,P0054,1,110.67,110.67
O0009435,4,P0021,2,65.9,131.8
O0009435,5,P0065,1,71.97,71.97
O0009436,1,P0069,3,21.83,65.49
O0009437,1,P0013,2,38.38,76.76
O0009437,2,P0023,1,22.84,22.84
O0009437,3,P0006,1,33.97,33.97
O0009438,1,P0006,2,33.97,67.94
O0009438,2,P0037,1,53.44,53.44
O0009438,3,P0070,1,110.67,110.67
O0009438,4,P0043,2,30.05,60.1
O0009438,5,P0024,1,37.29,37.29
O0009439,1,P0055,2,52.43,104.86
O0009439,2,P0042,1,79.38,79.38
O0009439,3,P0059,1,98.25,98.25
O0009439,4,P0002,1,47.11,47.11
O0009440,1,P0022,1,23.36,23.36
O0009440,2,P0055,1,52.43,52.43
O0009441,1,P0042,1,79.38,79.38
O0009442,1,P0059,2,98.25,196.5
O0009442,2,P0042,1,79.38,79.38
O0009442,3,P0065,2,71.97,143.94
O0009443,1,P0071,2,63.13,126.26
O0009443,2,P0065,1,71.97,71.97
O0009443,3,P0024,1,37.29,37.29
O0009443,4,P0009,1,38.06,38.06
O0009444,1,P0065,1,71.97,71.97
O0009444,2,P0024,1,37.29,37.29
O0009445,1,P0067,1,28.46,28.46
O0009446,1,P0024,1,37.29,37.29
O0009446,2,P0065,1,71.97,71.97
O0009446,3,P0031,2,29.37,58.74
O0009446,4,P0061,1,129.09,129.09
O0009446,5,P0025,1,24.47,24.47
O0009447,1,P0010,1,101.78,101.78
O0009448,1,P0005,1,78.89,78.89
O0009449,1,P0025,2,24.47,48.94
O0009449,2,P0039,2,30.31,60.62
O0009450,1,P0018,2,89.68,179.36
O0009450,2,P0024,3,37.29,111.87
O0009451,1,P0031,1,29.37,29.37
O0009452,1,P0065,2,71.97,143.94
O0009452,2,P0055,2,52.43,104.86
O0009452,3,P0032,1,35.8,35.8
O0009453,1,P0061,2,129.09,258.18
O0009454,1,P0005,1,78.89,78.89
O0009454,2,P0014,1,47.23,47.23
O0009454,3,P0024,2,37.29,74.58
O0009454,4,P0051,1,68.42,68.42
O0009455,1,P0006,2,33.97,67.94
O0009455,2,P0040,1,22.29,22.29
O0009456,1,P0021,1,65.9,65.9
O0009456,2,P0032,1,35.8,35.8
O0009456,3,P0038,1,68.95,68.95
O0009457,1,P0059,1,98.25,98.25
O0009457,2,P0001,1,39.81,39.81
O0009458,1,P0064,2,36.46,72.92
O0009458,2,P0005,2,78.89,157.78
O0009459,1,P0006,1,33.97,33.97
O0009460,1,P0016,1,58.47,58.47
O0009460,2,P0024,1,37.29,37.29
O0009461,1,P0065,1,71.97,71.97
O0009461,2,P0045,2,66.67,133.34
O0009461,3,P0062,2,88.18,176.36
O0009462,1,P0001,1,39.81,39.81
O0009462,2,P0006,1,33.97,33.97
O0009463,1,P0053,1,32.46,32.46
O0009464,1,P0033,1,99.37,99.37
O0009465,1,P0024,1,37.29,37.29
O0009465,2,P0069,3,21.83,65.49
O0009465,3,P0031,1,29.37,29.37
O0009465,4,P0065,1,71.97,71.97
O0009466,1,P0024,2,37.29,74.58
O0009466,2,P0036,1,58.17,58.17
O0009466,3,P0059,1,98.25,98.25
O0009466,4,P0065,1,71.97,71.97
O0009466,5,P0022,1,23.36,23.36
O0009466,6,P0043,1,30.05,30.05
O0009467,1,P0024,1,37.29,37.29
O0009467,2,P0055,1,52.43,52.43
O0009467,3,P0010,1,101.78,101.78
O0009467,4,P0002,1,47.11,47.11
O0009467,5,P0031,2,29.37,58.74
O0009468,1,P0023,1,22.84,22.84
O0009469,1,P0002,1,47.11,47.11
O0009469,2,P0024,1,37.29,37.29
O0009469,3,P0073,1,56.34,56.34
O0009470,1,P0029,1,60.58,60.58
O0009470,2,P0011,1,45.27,45.27
O0009471,1,P0049,1,63.74,63.74
O0009471,2,P0024,1,37.29,37.29
O0009471,3,P0059,2,98.25,196.5
O0009471,4,P0012,1,80.31,80.31
O0009471,5,P0023,1,22.84,22.84
O0009471,6,P0043,2,30.05,60.1
O0009472,1,P0050,3,82.83,248.49
O0009473,1,P0021,1,65.9,65.9
O0009473,2,P0043,3,30.05,90.15
O0009473,3,P0065,2,71.97,143.94
O0009473,4,P0024,1,37.29,37.29
O0009473,5,P0057,2,40.4,80.8
O0009473,6,P0015,1,85.65,85.65
O0009474,1,P0043,1,30.05,30.05
O0009474,2,P0024,1,37.29,37.29
O0009475,1,P0057,1,40.4,40.4
O0009476,1,P0010,2,101.78,203.56
O0009476,2,P0036,1,58.17,58.17
O0009476,3,P0040,2,22.29,44.58
O0009476,4,P0058,1,92.1,92.1
O0009477,1,P0025,1,24.47,24.47
O0009477,2,P0024,2,37.29,74.58
O0009477,3,P0065,2,71.97,143.94
O0009477,4,P0006,1,33.97,33.97
O0009478,1,P0031,2,29.37,58.74
O0009478,2,P0056,1,43.48,43.48
O0009478,3,P0063,1,54.3,54.3
O0009478,4,P0024,1,37.29,37.29
O0009478,5,P0065,2,71.97,143.94
O0009478,6,P0006,1,33.97,33.97
O0009479,1,P0065,1,71.97,71.97
O0009479,2,P0043,1,30.05,30.05
O0009479,3,P0006,1,33.97,33.97
O0009479,4,P0036,1,58.17,58.17
O0009479,5,P0051,3,68.42,205.26
O0009480,1,P0042,1,79.38,79.38
O0009480,2,P0062,1,88.18,88.18
O0009481,1,P0063,1,54.3,54.3
O0009481,2,P0043,1,30.05,30.05
O0009481,3,P0059,1,98.25,98.25
O0009481,4,P0010,1,101.78,101.78
O0009482,1,P0009,2,38.06,76.12
O0009482,2,P0049,1,63.74,63.74
O0009482,3,P0041,2,51.83,103.66
O0009483,1,P0024,1,37.29,37.29
O0009483,2,P0005,1,78.89,78.89
O0009483,3,P0036,1,58.17,58.17
O0009484,1,P0065,2,71.97,143.94
O0009484,2,P0043,1,30.05,30.05
O0009485,1,P0024,2,37.29,74.58
O0009485,2,P0033,1,99.37,99.37
O0009485,3,P0043,1,30.05,30.05
O0009485,4,P0042,1,79.38,79.38
O0009486,1,P0065,2,71.97,143.94
O0009486,2,P0069,1,21.83,21.83
O0009486,3,P0032,2,35.8,71.6
O0009487,1,P0065,1,71.97,71.97
O0009488,1,P0045,1,66.67,66.67
O0009489,1,P0055,1,52.43,52.43
O0009489,2,P0032,1,35.8,35.8
O0009489,3,P0024,1,37.29,37.29
O0009490,1,P0025,1,24.47,24.47
O0009491,1,P0050,1,82.83,82.83
O0009491,2,P0031,1,29.37,29.37
O0009491,3,P0002,1,47.11,47.11
O0009491,4,P0025,1,24.47,24.47
O0009492,1,P0070,1,110.67,110.67
O0009493,1,P0056,2,43.48,86.96
O0009493,2,P0055,3,52.43,157.29
O0009493,3,P0002,2,47.11,94.22
O0009493,4,P0024,1,37.29,37.29
O0009494,1,P0023,1,22.84,22.84
O0009494,2,P0014,1,47.23,47.23
O0009494,3,P0032,1,35.8,35.8
O0009494,4,P0024,1,37.29,37.29
O0009494,5,P0026,2,48.94,97.88
O0009494,6,P0059,1,98.25,98.25
O0009495,1,P0064,1,36.46,36.46
O0009495,2,P0013,3,38.38,115.14
O0009496,1,P0041,2,51.83,103.66
O0009497,1,P0015,1,85.65,85.65
O0009498,1,P0046,2,77.37,154.74
O0009498,2,P0024,1,37.29,37.29
O0009499,1,P0015,3,85.65,256.95
O0009499,2,P0025,1,24.47,24.47
O0009499,3,P0024,1,37.29,37.29
O0009500,1,P0035,1,58.41,58.41
O0009500,2,P0002,1,47.11,47.11
O0009501,1,P0024,1,37.29,37.29
O0009501,2,P0047,1,109.33,109.33
O0009502,1,P0038,1,68.95,68.95
O0009503,1,P0016,1,58.47,58.47
O0009503,2,P0061,1,129.09,129.09
O0009503,3,P0068,2,28.98,57.96
O0009504,1,P0030,1,37.94,37.94
O0009504,2,P0005,1,78.89,78.89
O0009504,3,P0073,1,56.34,56.34
O0009505,1,P0043,2,30.05,60.1
O0009506,1,P0065,1,71.97,71.97
O0009506,2,P0010,1,101.78,101.78
O0009507,1,P0002,1,47.11,47.11
O0009507,2,P0024,1,37.29,37.29
O0009507,3,P0007,1,95.26,95.26
O0009507,4,P0005,1,78.89,78.89
O0009508,1,P0025,1,24.47,24.47
O0009508,2,P0039,1,30.31,30.31
O0009509,1,P0065,2,71.97,143.94
O0009509,2,P0020,1,54.21,54.21
O0009510,1,P0024,1,37.29,37.29
O0009511,1,P0050,3,82.83,248.49
O0009512,1,P0022,1,23.36,23.36
O0009512,2,P0025,1,24.47,24.47
O0009513,1,P0025,1,24.47,24.47
O0009513,2,P0002,2,47.11,94.22
O0009513,3,P0054,1,110.67,110.67
O0009514,1,P0060,1,55.12,55.12
O0009514,2,P0065,1,71.97,71.97
O0009515,1,P0035,1,58.41,58.41
O0009515,2,P0014,1,47.23,47.23
O0009515,3,P0042,1,79.38,79.38
O0009516,1,P0055,1,52.43,52.43
O0009516,2,P0038,1,68.95,68.95
O0009517,1,P0056,1,43.48,43.48
O0009518,1,P0055,2,52.43,104.86
O0009518,2,P0065,1,71.97,71.97
O0009518,3,P0008,2,28.73,57.46
O0009518,4,P0005,1,78.89,78.89
O0009519,1,P0045,1,66.67,66.67
O0009520,1,P0013,3,38.38,115.14
O0009521,1,P0068,2,28.98,57.96
O0009521,2,P0007,2,95.26,190.52
O0009522,1,P0009,1,38.06,38.06
O0009522,2,P0022,1,23.36,23.36
O0009522,3,P0010,1,101.78,101.78
O0009522,4,P0002,1,47.11,47.11
O0009523,1,P0050,1,82.83,82.83
O0009523,2,P0037,2,53.44,106.88
O0009523,3,P0013,1,38.38,38.38
O0009524,1,P0024,2,37.29,74.58
O0009524,2,P0070,1,110.67,110.67
O0009524,3,P0059,3,98.25,294.75
O0009525,1,P0005,1,78.89,78.89
O0009526,1,P0025,1,24.47,24.47
O0009526,2,P0046,2,77.37,154.74
O0009526,3,P0012,1,80.31,80.31
O0009527,1,P0038,1,68.95,68.95
O0009527,2,P0027,2,49.51,99.02
O0009528,1,P0023,2,22.84,45.68
O0009528,2,P0012,1,80.31,80.31
O0009529,1,P0047,1,109.33,109.33
O0009529,2,P0041,1,51.83,51.83
O0009529,3,P0019,1,58.43,58.43
O0009529,4,P0005,1,78.89,78.89
O0009530,1,P0005,1,78.89,78.89
O0009530,2,P0055,1,52.43,52.43
O0009530,3,P0065,1,71.97,71.97
O0009530,4,P0050,1,82.83,82.83
O0009531,1,P0059,1,98.25,98.25
O0009531,2,P0042,2,79.38,158.76
O0009532,1,P0014,1,47.23,47.23
O0009532,2,P0065,1,71.97,71.97
O0009532,3,P0047,1,109.33,109.33
O0009532,4,P0054,2,110.67,221.34
O0009532,5,P0024,3,37.29,111.87
O0009532,6,P0006,1,33.97,33.97
O0009533,1,P0043,1,30.05,30.05
O0009533,2,P0024,1,37.29,37.29
O0009533,3,P0047,1,109.33,109.33
O0009534,1,P0002,2,47.11,94.22
O0009534,2,P0043,2,30.05,60.1
O0009535,1,P0005,1,78.89,78.89
O0009536,1,P0005,1,78.89,78.89
O0009536,2,P0029,1,60.58,60.58
O0009537,1,P0007,1,95.26,95.26
O0009538,1,P0020,1,54.21,54.21
O0009538,2,P0065,1,71.97,71.97
O0009538,3,P0025,3,24.47,73.41
O0009539,1,P0025,1,24.47,24.47
O0009539,2,P0042,1,79.38,79.38
O0009540,1,P0014,1,47.23,47.23
O0009540,2,P0010,2,101.78,203.56
O0009540,3,P0054,1,110.67,110.67
O0009541,1,P0043,2,30.05,60.1
O0009541,2,P0005,1,78.89,78.89
O0009541,3,P0021,1,65.9,65.9
O0009541,4,P0070,2,110.67,221.34
O0009542,1,P0042,1,79.38,79.38
O0009542,2,P0059,1,98.25,98.25
O0009542,3,P0038,1,68.95,68.95
O0009542,4,P0025,1,24.47,24.47
O0009543,1,P0049,3,63.74,191.22
O0009543,2,P0037,1,53.44,53.44
O0009543,3,P0025,1,24.47,24.47
O0009544,1,P0069,3,21.83,65.49
O0009544,2,P0065,1,71.97,71.97
O0009544,3,P0024,1,37.29,37.29
O0009544,4,P0021,1,65.9,65.9
O0009545,1,P0043,2,30.05,60.1
O0009545,2,P0057,1,40.4,40.4
O0009546,1,P0024,1,37.29,37.29
O0009546,2,P0039,1,30.31,30.31
O0009546,3,P0016,1,58.47,58.47
O0009546,4,P0020,1,54.21,54.21
O0009547,1,P0010,1,101.78,101.78
O0009547,2,P0022,1,23.36,23.36
O0009547,3,P0025,1,24.47,24.47
O0009548,1,P0006,1,33.97,33.97
O0009548,2,P0020,1,54.21,54.21
O0009548,3,P0065,1,71.97,71.97
O0009549,1,P0025,1,24.47,24.47
O0009549,2,P0033,1,99.37,99.37
O0009550,1,P0073,1,56.34,56.34
O0009550,2,P0029,1,60.58,60.58
O0009551,1,P0028,2,44.09,88.18
O0009551,2,P0070,1,110.67,110.67
O0009551,3,P0023,1,22.84,22.84
O0009551,4,P0024,1,37.29,37.29
O0009552,1,P0034,2,85.17,170.34
O0009552,2,P0024,1,37.29,37.29
O0009553,1,P0055,1,52.43,52.43
O0009553,2,P0068,1,28.98,28.98
O0009554,1,P0065,2,71.97,143.94
O0009554,2,P0023,1,22.84,22.84
O0009555,1,P0047,1,109.33,109.33
O0009556,1,P0024,2,37.29,74.58
O0009557,1,P0021,1,65.9,65.9
O0009558,1,P0026,2,48.94,97.88
O0009558,2,P0018,1,89.68,89.68
O0009559,1,P0006,3,33.97,101.91
O0009559,2,P0059,2,98.25,196.5
O0009559,3,P0048,1,99.03,99.03
O0009559,4,P0055,1,52.43,52.43
O0009560,1,P0042,2,79.38,158.76
O0009561,1,P0005,1,78.89,78.89
O0009562,1,P0013,2,38.38,76.76
O0009562,2,P0055,1,52.43,52.43
O0009562,3,P0023,1,22.84,22.84
O0009563,1,P0009,1,38.06,38.06
O0009564,1,P0067,1,28.46,28.46
O0009564,2,P0065,2,71.97,143.94
O0009564,3,P0042,2,79.38,158.76
O0009565,1,P0053,1,32.46,32.46
O0009566,1,P0049,1,63.74,63.74
O0009566,2,P0024,1,37.29,37.29
O0009566,3,P0013,1,38.38,38.38
O0009567,1,P0070,1,110.67,110.67
O0009567,2,P0025,1,24.47,24.47
O0009568,1,P0032,1,35.8,35.8
O0009569,1,P0008,2,28.73,57.46
O0009569,2,P0065,1,71.97,71.97
O0009570,1,P0006,2,33.97,67.94
O0009570,2,P0024,1,37.29,37.29
O0009571,1,P0065,2,71.97,143.94
O0009571,2,P0038,1,68.95,68.95
O0009572,1,P0038,1,68.95,68.95
O0009572,2,P0024,3,37.29,111.87
O0009572,3,P0067,1,28.46,28.46
O0009572,4,P0065,1,71.97,71.97
O0009572,5,P0050,2,82.83,165.66
O0009573,1,P0009,1,38.06,38.06
O0009573,2,P0060,2,55.12,110.24
O0009573,3,P0024,1,37.29,37.29
O0009574,1,P0004,2,47.94,95.88
O0009575,1,P0059,1,98.25,98.25
O0009575,2,P0043,1,30.05,30.05
O0009575,3,P0065,1,71.97,71.97
O0009576,1,P0063,1,54.3,54.3
O0009577,1,P0043,2,30.05,60.1
O0009577,2,P0025,1,24.47,24.47
O0009578,1,P0002,1,47.11,47.11
O0009579,1,P0053,2,32.46,64.92
O0009580,1,P0054,3,110.67,332.01
O0009581,1,P0048,1,99.03,99.03
O0009581,2,P0019,1,58.43,58.43
O0009582,1,P0073,1,56.34,56.34
O0009583,1,P0025,1,24.47,24.47
O0009583,2,P0024,1,37.29,37.29
O0009583,3,P0065,3,71.97,215.91
O0009583,4,P0006,1,33.97,33.97
O0009583,5,P0070,1,110.67,110.67
O0009584,1,P0025,1,24.47,24.47
O0009584,2,P0057,2,40.4,80.8
O0009584,3,P0045,1,66.67,66.67
O0009584,4,P0014,2,47.23,94.46
O0009584,5,P0042,1,79.38,79.38
O0009584,6,P0043,1,30.05,30.05
O0009585,1,P0006,1,33.97,33.97
O0009585,2,P0012,1,80.31,80.31
O0009585,3,P0014,1,47.23,47.23
O0009585,4,P0021,1,65.9,65.9
O0009585,5,P0010,1,101.78,101.78
O0009585,6,P0068,1,28.98,28.98
O0009586,1,P0036,2,58.17,116.34
O0009587,1,P0042,1,79.38,79.38
O0009588,1,P0006,2,33.97,67.94
O0009588,2,P0069,1,21.83,21.83
O0009588,3,P0025,2,24.47,48.94
O0009589,1,P0072,3,37.63,112.89
O0009589,2,P0070,1,110.67,110.67
O0009589,3,P0024,1,37.29,37.29
O0009590,1,P0059,2,98.25,196.5
O0009590,2,P0043,1,30.05,30.05
O0009590,3,P0005,1,78.89,78.89
O0009590,4,P0046,1,77.37,77.37
O0009590,5,P0037,1,53.44,53.44
O0009591,1,P0005,1,78.89,78.89
O0009591,2,P0033,1,99.37,99.37
O0009591,3,P0043,1,30.05,30.05
O0009592,1,P0065,3,71.97,215.91
O0009592,2,P0020,2,54.21,108.42
O0009592,3,P0072,1,37.63,37.63
O0009593,1,P0065,1,71.97,71.97
O0009594,1,P0012,1,80.31,80.31
O0009594,2,P0047,1,109.33,109.33
O0009594,3,P0043,3,30.05,90.15
O0009595,1,P0068,1,28.98,28.98
O0009596,1,P0038,1,68.95,68.95
O0009596,2,P0042,1,79.38,79.38
O0009596,3,P0043,1,30.05,30.05
O0009597,1,P0022,1,23.36,23.36
O0009597,2,P0014,1,47.23,47.23
O0009598,1,P0053,1,32.46,32.46
O0009598,2,P0069,1,21.83,21.83
O0009599,1,P0059,2,98.25,196.5
O0009599,2,P0023,1,22.84,22.84
O0009599,3,P0055,1,52.43,52.43
O0009599,4,P0024,1,37.29,37.29
O0009599,5,P0006,2,33.97,67.94
O0009600,1,P0047,1,109.33,109.33
O0009600,2,P0065,1,71.97,71.97
O0009600,3,P0036,1,58.17,58.17
O0009600,4,P0025,1,24.47,24.47
O0009600,5,P0006,1,33.97,33.97
O0009601,1,P0021,1,65.9,65.9
O0009602,1,P0042,3,79.38,238.14
O0009603,1,P0031,1,29.37,29.37
O0009603,2,P0021,1,65.9,65.9
O0009603,3,P0006,1,33.97,33.97
O0009603,4,P0024,1,37.29,37.29
O0009604,1,P0064,1,36.46,36.46
O0009604,2,P0059,1,98.25,98.25
O0009604,3,P0012,1,80.31,80.31
O0009605,1,P0051,1,68.42,68.42
O0009605,2,P0057,1,40.4,40.4
O0009605,3,P0001,1,39.81,39.81
O0009606,1,P0065,1,71.97,71.97
O0009606,2,P0031,1,29.37,29.37
O0009607,1,P0024,1,37.29,37.29
O0009608,1,P0056,2,43.48,86.96
O0009608,2,P0027,1,49.51,49.51
O0009608,3,P0020,1,54.21,54.21
O0009608,4,P0064,1,36.46,36.46
O0009609,1,P0009,2,38.06,76.12
O0009609,2,P0025,1,24.47,24.47
O0009609,3,P0024,1,37.29,37.29
O0009610,1,P0059,2,98.25,196.5
O0009610,2,P0038,1,68.95,68.95
O0009610,3,P0056,1,43.48,43.48
O0009610,4,P0060,2,55.12,110.24
O0009611,1,P0009,1,38.06,38.06
O0009611,2,P0059,1,98.25,98.25
O0009612,1,P0047,1,109.33,109.33
O0009612,2,P0024,1,37.29,37.29
O0009613,1,P0033,2,99.37,198.74
O0009613,2,P0006,2,33.97,67.94
O0009613,3,P0025,1,24.47,24.47
O0009613,4,P0043,1,30.05,30.05
O0009613,5,P0024,1,37.29,37.29
O0009614,1,P0070,1,110.67,110.67
O0009615,1,P0002,1,47.11,47.11
O0009615,2,P0024,1,37.29,37.29
O0009615,3,P0065,1,71.97,71.97
O0009616,1,P0025,1,24.47,24.47
O0009616,2,P0069,1,21.83,21.83
O0009616,3,P0061,1,129.09,129.09
O0009616,4,P0013,1,38.38,38.38
O0009617,1,P0006,2,33.97,67.94
O0009618,1,P0024,1,37.29,37.29
O0009618,2,P0065,1,71.97,71.97
O0009619,1,P0016,1,58.47,58.47
O0009620,1,P0018,1,89.68,89.68
O0009620,2,P0043,1,30.05,30.05
O0009621,1,P0024,1,37.29,37.29
O0009621,2,P0002,1,47.11,47.11
O0009622,1,P0024,2,37.29,74.58
O0009622,2,P0064,1,36.46,36.46
O0009623,1,P0038,1,68.95,68.95
O0009624,1,P0024,1,37.29,37.29
O0009625,1,P0031,1,29.37,29.37
O0009625,2,P0070,1,110.67,110.67
O0009625,3,P0011,1,45.27,45.27
O0009625,4,P0006,2,33.97,67.94
O0009625,5,P0007,1,95.26,95.26
O0009625,6,P0069,1,21.83,21.83
O0009626,1,P0018,1,89.68,89.68
O0009626,2,P0002,1,47.11,47.11
O0009626,3,P0013,1,38.38,38.38
O0009626,4,P0046,1,77.37,77.37
O0009627,1,P0043,1,30.05,30.05
O0009627,2,P0070,1,110.67,110.67
O0009627,3,P0024,1,37.29,37.29
O0009627,4,P0023,1,22.84,22.84
O0009628,1,P0036,1,58.17,58.17
O0009628,2,P0014,1,47.23,47.23
O0009628,3,P0065,1,71.97,71.97
O0009629,1,P0005,3,78.89,236.67
O0009630,1,P0065,2,71.97,143.94
O0009631,1,P0012,2,80.31,160.62
O0009631,2,P0024,1,37.29,37.29
O0009632,1,P0014,1,47.23,47.23
O0009633,1,P0013,1,38.38,38.38
O0009633,2,P0024,1,37.29,37.29
O0009633,3,P0039,1,30.31,30.31
O0009634,1,P0018,1,89.68,89.68
O0009635,1,P0065,1,71.97,71.97
O0009635,2,P0041,3,51.83,155.49
O0009635,3,P0045,1,66.67,66.67
O0009636,1,P0043,1,30.05,30.05
O0009637,1,P0008,2,28.73,57.46
O0009637,2,P0070,2,110.67,221.34
O0009637,3,P0059,1,98.25,98.25
O0009637,4,P0046,1,77.37,77.37
O0009637,5,P0067,1,28.46,28.46
O0009638,1,P0033,1,99.37,99.37
O0009638,2,P0042,1,79.38,79.38
O0009638,3,P0059,1,98.25,98.25
O0009638,4,P0065,1,71.97,71.97
O0009638,5,P0007,2,95.26,190.52
O0009639,1,P0021,2,65.9,131.8
O0009639,2,P0030,2,37.94,75.88
O0009640,1,P0025,1,24.47,24.47
O0009640,2,P0031,1,29.37,29.37
O0009640,3,P0048,1,99.03,99.03
O0009641,1,P0052,1,88.0,88.0
O0009641,2,P0031,1,29.37,29.37
O0009642,1,P0033,1,99.37,99.37
O0009642,2,P0005,2,78.89,157.78
O0009642,3,P0055,2,52.43,104.86
O0009643,1,P0036,1,58.17,58.17
O0009643,2,P0073,2,56.34,112.68
O0009643,3,P0059,2,98.25,196.5
O0009644,1,P0043,1,30.05,30.05
O0009644,2,P0005,2,78.89,157.78
O0009644,3,P0016,2,58.47,116.94
O0009644,4,P0045,1,66.67,66.67
O0009645,1,P0042,1,79.38,79.38
O0009645,2,P0061,1,129.09,129.09
O0009646,1,P0004,1,47.94,47.94
O0009646,2,P0068,2,28.98,57.96
O0009646,3,P0024,1,37.29,37.29
O0009647,1,P0002,1,47.11,47.11
O0009647,2,P0024,2,37.29,74.58
O0009648,1,P0055,1,52.43,52.43
O0009648,2,P0057,2,40.4,80.8
O0009648,3,P0008,1,28.73,28.73
O0009648,4,P0065,1,71.97,71.97
O0009649,1,P0024,1,37.29,37.29
O0009650,1,P0010,1,101.78,101.78
O0009651,1,P0054,3,110.67,332.01
O0009651,2,P0059,1,98.25,98.25
O0009651,3,P0065,1,71.97,71.97
O0009651,4,P0055,1,52.43,52.43
O0009651,5,P0014,1,47.23,47.23
O0009651,6,P0047,1,109.33,109.33
O0009652,1,P0025,1,24.47,24.47
O0009652,2,P0048,2,99.03,198.06
O0009652,3,P0001,2,39.81,79.62
O0009653,1,P0057,2,40.4,80.8
O0009653,2,P0005,1,78.89,78.89
O0009654,1,P0024,1,37.29,37.29
O0009654,2,P0018,1,89.68,89.68
O0009655,1,P0006,1,33.97,33.97
O0009656,1,P0065,1,71.97,71.97
O0009656,2,P0055,1,52.43,52.43
O0009657,1,P0065,2,71.97,143.94
O0009657,2,P0023,1,22.84,22.84
O0009657,3,P0064,2,36.46,72.92
O0009657,4,P0001,2,39.81,79.62
O0009658,1,P0024,2,37.29,74.58
O0009658,2,P0059,3,98.25,294.75
O0009659,1,P0065,3,71.97,215.91
O0009659,2,P0046,1,77.37,77.37
O0009659,3,P0059,1,98.25,98.25
O0009660,1,P0065,1,71.97,71.97
O0009660,2,P0015,1,85.65,85.65
O0009660,3,P0024,1,37.29,37.29
O0009660,4,P0049,1,63.74,63.74
O0009660,5,P0062,1,88.18,88.18
O0009661,1,P0053,1,32.46,32.46
O0009661,2,P0031,1,29.37,29.37
O0009661,3,P0046,1,77.37,77.37
O0009661,4,P0070,1,110.67,110.67
O0009661,5,P0007,2,95.26,190.52
O0009662,1,P0059,2,98.25,196.5
O0009663,1,P0015,1,85.65,85.65
O0009663,2,P0006,1,33.97,33.97
O0009663,3,P0042,2,79.38,158.76
O0009663,4,P0024,1,37.29,37.29
O0009663,5,P0038,1,68.95,68.95
O0009664,1,P0001,1,39.81,39.81
O0009664,2,P0042,1,79.38,79.38
O0009665,1,P0032,2,35.8,71.6
O0009665,2,P0024,1,37.29,37.29
O0009665,3,P0038,1,68.95,68.95
O0009665,4,P0036,1,58.17,58.17
O0009665,5,P0011,1,45.27,45.27
O0009666,1,P0006,1,33.97,33.97
O0009666,2,P0013,1,38.38,38.38
O0009667,1,P0025,1,24.47,24.47
O0009668,1,P0042,1,79.38,79.38
O0009668,2,P0040,1,22.29,22.29
O0009669,1,P0005,1,78.89,78.89
O0009669,2,P0038,1,68.95,68.95
O0009669,3,P0006,1,33.97,33.97
O0009669,4,P0043,1,30.05,30.05
O0009670,1,P0030,1,37.94,37.94
O0009670,2,P0075,1,143.87,143.87
O0009670,3,P0043,1,30.05,30.05
O0009670,4,P0067,2,28.46,56.92
O0009670,5,P0065,2,71.97,143.94
O0009670,6,P0006,2,33.97,67.94
O0009671,1,P0051,1,68.42,68.42
O0009671,2,P0020,1,54.21,54.21
O0009672,1,P0024,1,37.29,37.29
O0009673,1,P0024,1,37.29,37.29
O0009674,1,P0043,1,30.05,30.05
O0009674,2,P0029,1,60.58,60.58
O0009674,3,P0015,1,85.65,85.65
O0009675,1,P0030,3,37.94,113.82
O0009675,2,P0057,1,40.4,40.4
O0009675,3,P0061,2,129.09,258.18
O0009675,4,P0042,1,79.38,79.38
O0009676,1,P0007,1,95.26,95.26
O0009676,2,P0065,2,71.97,143.94
O0009676,3,P0010,3,101.78,305.34
O0009677,1,P0002,2,47.11,94.22
O0009677,2,P0008,1,28.73,28.73
O0009677,3,P0065,1,71.97,71.97
O0009678,1,P0005,1,78.89,78.89
O0009678,2,P0042,1,79.38,79.38
O0009678,3,P0022,1,23.36,23.36
O0009679,1,P0070,1,110.67,110.67
O0009680,1,P0015,1,85.65,85.65
O0009681,1,P0068,1,28.98,28.98
O0009682,1,P0024,3,37.29,111.87
O0009682,2,P0025,2,24.47,48.94
O0009683,1,P0042,2,79.38,158.76
O0009683,2,P0047,1,109.33,109.33
O0009683,3,P0005,3,78.89,236.67
O0009683,4,P0045,1,66.67,66.67
O0009683,5,P0065,1,71.97,71.97
O0009684,1,P0042,1,79.38,79.38
O0009684,2,P0024,1,37.29,37.29
O0009684,3,P0049,1,63.74,63.74
O0009684,4,P0065,2,71.97,143.94
O0009684,5,P0013,2,38.38,76.76
O0009685,1,P0012,1,80.31,80.31
O0009685,2,P0005,1,78.89,78.89
O0009686,1,P0001,1,39.81,39.81
