order_id,customer_id,store_id,order_datetime,order_status,payment_method,delivery_distance_km,delivery_type
O0003434,C01433,S021,2025-02-08 23:51:00,Completed,UPI,1371.32,Standard
O0003435,C05239,S005,2025-07-10 18:27:00,Completed,UPI,1132.81,Standard
O0003436,C09990,S011,2025-03-15 17:48:00,Completed,Wallet,12.75,Express
O0003437,C11499,S004,2025-01-17 15:10:00,Completed,UPI,1155.93,Standard
O0003438,C08712,S022,2025-12-01 21:16:00,Completed,Wallet,1562.22,Standard
O0003439,C00140,S002,2025-03-03 22:14:00,Completed,Card,1552.74,Standard
O0003440,C07895,S010,2025-06-27 16:11:00,Completed,UPI,845.61,Express
O0003441,C11398,S015,2025-07-13 19:37:00,Completed,Card,1675.86,Express
O0003442,C07989,S024,2025-11-11 20:46:00,Completed,UPI,14.2,Standard
O0003443,C07207,S001,2025-12-12 17:52:00,Completed,Card,1350.51,Express
O0003444,C07215,S021,2025-08-22 17:45:00,Completed,Wallet,1750.18,Standard
O0003445,C09354,S005,2025-10-28 14:49:00,Completed,Card,13.54,Standard
O0003446,C05841,S002,2025-07-10 20:04:00,Completed,UPI,838.02,Standard
O0003447,C00712,S015,2025-03-15 11:49:00,Completed,UPI,1348.64,Standard
O0003448,C09329,S005,2025-11-05 18:34:00,Completed,Card,1743.39,Standard
O0003449,C09170,S005,2025-12-02 20:09:00,Completed,Cash on Delivery,1726.79,Express
O0003450,C01160,S021,2025-05-14 21:15:00,Cancelled,Wallet,1749.02,Express
O0003451,C00515,S024,2025-08-15 16:31:00,Completed,Wallet,1670.99,Standard
O0003452,C07420,S023,2025-07-16 14:10:00,Completed,Cash on Delivery,1560.0,Standard
O0003453,C10772,S010,2025-07-08 20:18:00,Completed,Card,0.74,Standard
O0003454,C01385,S010,2025-06-24 19:31:00,Completed,UPI,1741.22,Standard
O0003455,C11030,S006,2025-10-20 13:37:00,Completed,Wallet,1561.47,Express
O0003456,C11340,S010,2025-01-15 18:04:00,Completed,Card,1549.41,Express
O0003457,C03689,S010,2025-08-07 23:37:00,Completed,UPI,1725.73,Express
O0003458,C04267,S008,2025-01-12 20:41:00,Completed,Card,7.72,Standard
O0003459,C07837,S021,2025-02-12 12:13:00,Completed,Card,1353.33,Standard
O0003460,C07897,S010,2025-05-09 15:13:00,Completed,UPI,851.24,Standard
O0003461,C08241,S018,2025-10-30 08:09:00,Completed,UPI,838.84,Standard
O0003462,C01153,S001,2025-07-13 18:38:00,Cancelled,Wallet,1731.82,Express
O0003463,C04044,S008,2025-10-08 20:46:00,Completed,Card,849.35,Standard
O0003464,C00922,S007,2025-02-21 14:12:00,Completed,Card,1562.53,Standard
O0003465,C07984,S008,2025-09-18 17:40:00,Completed,Wallet,840.77,Standard
O0003466,C00137,S001,2025-11-02 16:53:00,Completed,Wallet,1.94,Standard
O0003467,C00402,S010,2025-05-08 17:42:00,Completed,Card,831.03,Standard
O0003468,C04718,S004,2025-01-10 21:50:00,Completed,Cash on Delivery,839.89,Standard
O0003469,C09886,S010,2025-05-21 11:52:00,Completed,UPI,1741.36,Standard
O0003470,C03219,S010,2025-03-20 10:59:00,Completed,UPI,6.91,Standard
O0003471,C08528,S008,2025-11-25 14:04:00,Completed,Wallet,1163.82,Standard
O0003472,C00566,S022,2025-02-03 18:54:00,Completed,Card,1729.6,Express
O0003473,C10210,S019,2025-01-08 19:37:00,Completed,UPI,1670.31,Standard
O0003474,C00267,S010,2025-12-16 18:09:00,Completed,Wallet,828.82,Express
O0003475,C07994,S013,2025-12-29 20:23:00,Completed,Wallet,1742.77,Standard
O0003476,C10501,S015,2025-04-17 20:44:00,Completed,Card,10.63,Standard
O0003477,C08965,S013,2025-06-20 21:51:00,Completed,UPI,1149.26,Express
O0003478,C09999,S001,2025-12-10 18:56:00,Completed,UPI,1357.56,Standard
O0003479,C08028,S010,2025-05-20 10:56:00,Completed,Wallet,851.13,Express
O0003480,C08958,S015,2025-12-26 13:25:00,Completed,Wallet,1688.48,Standard
O0003481,C03378,S010,2025-01-15 16:01:00,Completed,Wallet,1545.84,Express
O0003482,C01023,S004,2025-06-17 22:38:00,Completed,Card,1133.98,Express
O0003483,C06324,S024,2025-04-29 12:28:00,Completed,Cash on Delivery,1675.63,Standard
O0003484,C00299,S010,2025-04-12 15:42:00,Completed,Wallet,2.73,Standard
O0003485,C01603,S010,2025-08-23 20:20:00,Completed,Cash on Delivery,847.32,Express
O0003486,C05085,S009,2025-07-21 11:07:00,Cancelled,UPI,1744.8,Standard
O0003487,C00841,S006,2025-07-08 22:46:00,Completed,UPI,9.68,Express
O0003488,C11584,S015,2025-06-30 20:25:00,Completed,Wallet,1685.09,Express
O0003489,C10827,S001,2025-11-15 20:01:00,Completed,Card,11.48,Standard
O0003490,C07484,S010,2025-07-09 18:12:00,Completed,Cash on Delivery,842.58,Standard
O0003491,C06304,S008,2025-09-17 17:04:00,Completed,UPI,4.74,Express
O0003492,C11369,S008,2025-03-01 23:55:00,Completed,UPI,1158.63,Standard
O0003493,C06441,S021,2025-10-16 19:40:00,Completed,UPI,1173.24,Standard
O0003494,C04942,S001,2025-09-02 13:53:00,Completed,Wallet,1349.12,Standard
O0003495,C07232,S012,2025-11-06 18:03:00,Completed,Card,1145.72,Express
O0003496,C10998,S024,2025-09-30 17:30:00,Completed,UPI,1157.43,Standard
O0003497,C08069,S010,2025-05-23 22:24:00,Cancelled,UPI,1736.17,Standard
O0003498,C01223,S003,2025-04-30 22:20:00,Completed,UPI,1558.84,Standard
O0003499,C11844,S011,2025-02-28 22:58:00,Completed,Card,1342.58,Standard
O0003500,C08690,S010,2025-06-29 14:09:00,Completed,Card,1730.93,Standard
O0003501,C06892,S001,2025-08-30 21:55:00,Completed,UPI,1740.33,Standard
O0003502,C10912,S010,2025-07-06 14:58:00,Completed,Card,1727.36,Express
O0003503,C08243,S010,2025-10-12 16:20:00,Completed,UPI,12.65,Standard
O0003504,C06486,S006,2025-11-06 12:46:00,Completed,Card,832.04,Express
O0003505,C04854,S006,2025-05-15 22:39:00,Completed,UPI,847.56,Standard
O0003506,C04028,S008,2025-02-19 18:36:00,Completed,Card,1665.47,Express
O0003507,C02220,S013,2025-06-18 20:30:00,Completed,Card,1160.31,Express
O0003508,C07480,S018,2025-07-13 20:07:00,Completed,Wallet,1544.36,Standard
O0003509,C10531,S010,2025-12-29 16:44:00,Completed,Wallet,1558.01,Standard
O0003510,C07228,S004,2025-06-15 20:12:00,Completed,Card,1136.0,Standard
O0003511,C00823,S024,2025-02-24 16:51:00,Completed,UPI,837.94,Standard
O0003512,C11943,S001,2025-02-14 19:47:00,Completed,Card,7.27,Express
O0003513,C03085,S016,2025-09-26 20:10:00,Completed,Wallet,1671.21,Standard
O0003514,C04545,S003,2025-12-09 21:19:00,Completed,UPI,1570.47,Express
O0003515,C03428,S011,2025-06-17 16:22:00,Completed,UPI,1673.09,Standard
O0003516,C07246,S013,2025-03-17 16:28:00,Cancelled,Wallet,1747.26,Standard
O0003517,C07941,S008,2025-10-28 18:24:00,Completed,Card,835.37,Standard
O0003518,C09967,S010,2025-07-16 13:47:00,Completed,UPI,12.23,Express
O0003519,C04488,S001,2025-08-09 18:35:00,Completed,Card,1336.91,Express
O0003520,C04680,S009,2025-08-10 21:02:00,Completed,UPI,1362.17,Standard
O0003521,C02159,S015,2025-01-23 16:00:00,Completed,UPI,1569.61,Express
O0003522,C10266,S009,2025-09-11 12:59:00,Cancelled,UPI,1153.76,Standard
O0003523,C06358,S013,2025-10-13 22:24:00,Completed,Card,1150.36,Standard
O0003524,C07745,S001,2025-10-04 19:42:00,Completed,UPI,1741.67,Express
O0003525,C02975,S021,2025-08-26 17:25:00,Completed,UPI,1164.87,Express
O0003526,C10978,S005,2025-07-03 14:26:00,Completed,Card,1157.89,Standard
O0003527,C09070,S016,2025-07-24 23:37:00,Completed,Wallet,1151.54,Express
O0003528,C05963,S011,2025-10-14 13:17:00,Completed,UPI,1345.32,Express
O0003529,C04743,S009,2025-04-18 19:56:00,Completed,Card,1740.36,Standard
O0003530,C02027,S001,2025-03-22 21:02:00,Completed,UPI,1353.15,Standard
O0003531,C02808,S006,2025-01-18 18:00:00,Completed,UPI,843.46,Standard
O0003532,C11499,S006,2025-08-27 22:32:00,Completed,Card,1749.38,Standard
O0003533,C00790,S010,2025-01-25 08:19:00,Completed,UPI,3.87,Standard
O0003534,C01407,S002,2025-02-12 18:20:00,Completed,Wallet,10.18,Standard
O0003535,C06908,S010,2025-12-26 18:54:00,Completed,UPI,1756.08,Standard
O0003536,C09929,S016,2025-11-11 19:38:00,Completed,Wallet,832.14,Express
O0003537,C00437,S002,2025-05-24 22:55:00,Completed,UPI,1740.21,Express
O0003538,C07177,S006,2025-01-20 13:29:00,Completed,UPI,17.77,Standard
O0003539,C09142,S008,2025-08-15 22:54:00,Cancelled,UPI,837.8,Standard
O0003540,C09789,S022,2025-04-08 21:35:00,Completed,Card,1735.36,Express
O0003541,C03909,S012,2025-09-30 22:51:00,Completed,UPI,1142.64,Express
O0003542,C01026,S012,2025-11-10 18:11:00,Cancelled,UPI,1137.72,Standard
O0003543,C04312,S016,2025-11-04 19:41:00,Completed,UPI,830.02,Standard
O0003544,C01484,S010,2025-08-19 13:14:00,Completed,Card,841.18,Express
O0003545,C09300,S019,2025-02-17 15:27:00,Completed,Wallet,1671.52,Standard
O0003546,C06552,S002,2025-11-28 23:03:00,Completed,Wallet,844.23,Standard
O0003547,C01700,S019,2025-04-15 21:51:00,Completed,UPI,1554.14,Standard
O0003548,C09001,S007,2025-06-11 20:11:00,Completed,Card,1662.13,Express
O0003549,C03467,S019,2025-01-13 20:27:00,Completed,UPI,1351.57,Standard
O0003550,C08886,S009,2025-09-12 22:17:00,Completed,Card,21.6,Standard
O0003551,C00147,S015,2025-12-28 10:19:00,Completed,Wallet,1568.08,Standard
O0003552,C10296,S009,2025-05-19 19:58:00,Completed,Wallet,14.01,Express
O0003553,C09617,S019,2025-07-07 10:27:00,Completed,Card,1679.14,Standard
O0003554,C10876,S022,2025-02-28 16:08:00,Completed,Wallet,6.82,Standard
O0003555,C08595,S007,2025-12-20 19:29:00,Completed,UPI,1559.32,Express
O0003556,C06689,S005,2025-01-02 10:09:00,Completed,UPI,1741.2,Standard
O0003557,C10225,S008,2025-02-01 22:07:00,Cancelled,Card,12.72,Express
O0003558,C09904,S019,2025-11-10 13:10:00,Completed,UPI,1557.52,Express
O0003559,C02556,S021,2025-07-29 23:51:00,Completed,UPI,1153.34,Standard
O0003560,C02624,S019,2025-04-07 19:07:00,Completed,Cash on Delivery,10.14,Standard
O0003561,C10053,S006,2025-07-28 17:22:00,Completed,Wallet,1732.28,Standard
O0003562,C08175,S004,2025-02-13 16:20:00,Completed,UPI,845.45,Express
O0003563,C08022,S008,2025-03-02 10:02:00,Completed,Cash on Delivery,835.9,Standard
O0003564,C05569,S010,2025-03-28 21:12:00,Completed,Wallet,846.16,Standard
O0003565,C01816,S010,2025-07-16 14:25:00,Completed,UPI,3.78,Standard
O0003566,C05073,S010,2025-07-23 20:37:00,Completed,UPI,1545.35,Standard
O0003567,C04045,S019,2025-08-07 22:14:00,Completed,UPI,1355.27,Express
O0003568,C06753,S021,2025-12-21 20:00:00,Completed,Card,15.05,Express
O0003569,C11301,S017,2025-06-17 19:57:00,Completed,UPI,1135.06,Standard
O0003570,C04815,S008,2025-07-02 21:54:00,Completed,Cash on Delivery,843.53,Standard
O0003571,C09394,S001,2025-06-18 19:54:00,Completed,Card,1736.32,Standard
O0003572,C07902,S010,2025-05-09 19:11:00,Completed,Wallet,3.71,Standard
O0003573,C02637,S010,2025-06-08 11:24:00,Completed,Card,846.15,Standard
O0003574,C00385,S008,2025-07-10 23:13:00,Completed,UPI,832.52,Express
O0003575,C00115,S004,2025-12-11 12:22:00,Cancelled,UPI,1663.46,Standard
O0003576,C00323,S008,2025-01-17 12:14:00,Completed,Card,838.57,Express
O0003577,C09826,S001,2025-02-18 12:01:00,Completed,UPI,1352.35,Standard
O0003578,C11975,S010,2025-04-02 15:18:00,Completed,UPI,1729.35,Standard
O0003579,C10198,S012,2025-11-20 13:26:00,Completed,UPI,828.33,Standard
O0003580,C02061,S015,2025-01-31 19:54:00,Completed,Cash on Delivery,1679.38,Standard
O0003581,C02763,S006,2025-02-22 23:01:00,Completed,UPI,7.21,Standard
O0003582,C09788,S017,2025-07-18 17:46:00,Completed,UPI,21.75,Express
O0003583,C07123,S001,2025-02-07 13:28:00,Completed,Cash on Delivery,10.61,Standard
O0003584,C07138,S019,2025-03-29 14:28:00,Completed,UPI,1548.32,Standard
O0003585,C00732,S004,2025-01-22 08:49:00,Completed,Card,1659.28,Standard
O0003586,C07404,S001,2025-10-16 16:09:00,Completed,Card,9.63,Standard
O0003587,C10883,S010,2025-07-25 13:55:00,Completed,Card,1740.3,Standard
O0003588,C05938,S018,2025-01-19 20:44:00,Completed,Card,1735.08,Express
O0003589,C11692,S017,2025-10-26 14:46:00,Completed,UPI,1737.65,Standard
O0003590,C04761,S010,2025-03-13 22:55:00,Completed,UPI,7.59,Express
O0003591,C09099,S010,2025-07-07 22:08:00,Completed,UPI,847.55,Express
O0003592,C05781,S002,2025-04-10 17:40:00,Completed,Card,1547.98,Express
O0003593,C06568,S014,2025-12-08 17:58:00,Completed,Cash on Delivery,853.79,Express
O0003594,C03788,S001,2025-07-09 22:47:00,Completed,UPI,5.28,Standard
O0003595,C05818,S008,2025-04-18 22:41:00,Completed,Card,5.79,Express
O0003596,C04206,S002,2025-04-09 23:11:00,Completed,Card,1739.65,Standard
O0003597,C11798,S019,2025-09-11 18:12:00,Completed,UPI,1550.22,Express
O0003598,C01432,S012,2025-04-07 17:34:00,Completed,Wallet,844.79,Standard
O0003599,C06616,S019,2025-03-23 14:29:00,Completed,Wallet,1545.3,Express
O0003600,C01915,S008,2025-06-23 18:17:00,Completed,UPI,1154.16,Standard
O0003601,C05944,S007,2025-08-09 18:59:00,Completed,Cash on Delivery,1677.21,Standard
O0003602,C04938,S002,2025-02-06 11:54:00,Completed,UPI,1740.88,Express
O0003603,C10295,S021,2025-02-16 21:44:00,Cancelled,UPI,1175.71,Standard
O0003604,C09808,S015,2025-03-30 21:45:00,Completed,Card,1343.78,Standard
O0003605,C07057,S024,2025-08-13 17:36:00,Completed,UPI,5.0,Standard
O0003606,C02044,S014,2025-01-05 13:08:00,Cancelled,Card,1.96,Express
O0003607,C00860,S017,2025-07-07 13:07:00,Completed,UPI,9.16,Express
O0003608,C09435,S010,2025-04-22 20:25:00,Completed,UPI,1738.76,Standard
O0003609,C07142,S010,2025-06-10 14:37:00,Completed,UPI,11.46,Express
O0003610,C02666,S019,2025-11-18 19:00:00,Completed,Wallet,11.67,Standard
O0003611,C07189,S010,2025-08-18 23:04:00,Completed,Wallet,853.85,Standard
O0003612,C00773,S018,2025-03-16 15:38:00,Completed,UPI,1535.36,Standard
O0003613,C09398,S014,2025-06-08 20:47:00,Completed,Card,1579.35,Express
O0003614,C01930,S019,2025-03-14 20:46:00,Completed,UPI,1541.09,Standard
O0003615,C00463,S006,2025-06-13 11:13:00,Completed,Wallet,1553.67,Standard
O0003616,C08220,S010,2025-12-27 15:56:00,Completed,Cash on Delivery,833.83,Standard
O0003617,C11515,S012,2025-11-07 15:02:00,Completed,Card,851.42,Standard
O0003618,C11341,S010,2025-10-13 21:58:00,Completed,Card,1756.79,Standard
O0003619,C02912,S013,2025-10-09 12:46:00,Completed,Card,1349.36,Standard
O0003620,C08143,S009,2025-09-06 12:25:00,Completed,Wallet,1157.56,Standard
O0003621,C06589,S022,2025-07-09 17:37:00,Cancelled,UPI,1729.14,Standard
O0003622,C02096,S004,2025-03-16 19:20:00,Completed,Card,7.51,Standard
O0003623,C04133,S010,2025-02-03 17:12:00,Completed,UPI,1734.17,Express
O0003624,C02975,S006,2025-11-12 18:32:00,Completed,Card,828.24,Express
O0003625,C01435,S014,2025-06-12 20:40:00,Completed,UPI,1564.21,Standard
O0003626,C06999,S018,2025-02-21 09:17:00,Completed,UPI,1736.73,Express
O0003627,C09172,S004,2025-10-02 15:55:00,Completed,UPI,1122.6,Standard
O0003628,C03936,S008,2025-01-21 20:04:00,Completed,Wallet,1168.19,Standard
O0003629,C05146,S010,2025-04-27 20:54:00,Completed,UPI,1743.56,Standard
O0003630,C09841,S013,2025-11-26 15:17:00,Completed,Card,1151.17,Standard
O0003631,C00726,S021,2025-04-06 13:00:00,Completed,UPI,1740.44,Standard
O0003632,C10615,S023,2025-03-07 08:23:00,Completed,UPI,1674.02,Express
O0003633,C05660,S015,2025-01-18 13:03:00,Cancelled,Card,1549.4,Standard
O0003634,C10859,S015,2025-08-22 13:05:00,Completed,UPI,1672.48,Standard
O0003635,C05450,S004,2025-07-11 10:33:00,Completed,Card,13.37,Express
O0003636,C00517,S014,2025-01-19 18:33:00,Completed,Cash on Delivery,1555.01,Standard
O0003637,C03051,S010,2025-05-11 21:13:00,Completed,UPI,847.97,Standard
O0003638,C03260,S010,2025-09-05 16:50:00,Completed,UPI,1735.72,Standard
O0003639,C08610,S019,2025-07-23 16:25:00,Completed,Cash on Delivery,1669.87,Standard
O0003640,C05341,S010,2025-03-05 12:07:00,Completed,Card,841.19,Express
O0003641,C06749,S010,2025-10-27 19:57:00,Completed,UPI,3.81,Standard
O0003642,C03484,S010,2025-06-11 21:59:00,Completed,Wallet,12.09,Standard
O0003643,C09512,S003,2025-02-01 19:04:00,Completed,UPI,3.5,Standard
O0003644,C03183,S010,2025-11-29 09:42:00,Cancelled,Cash on Delivery,7.23,Standard
O0003645,C07588,S019,2025-04-29 08:40:00,Completed,Wallet,1339.6,Standard
O0003646,C10110,S012,2025-05-01 17:43:00,Cancelled,Wallet,1669.74,Standard
O0003647,C01274,S005,2025-12-27 20:36:00,Completed,UPI,1352.51,Express
O0003648,C00852,S008,2025-12-07 17:49:00,Completed,UPI,1149.1,Standard
O0003649,C10812,S021,2025-08-01 19:59:00,Completed,Card,1356.68,Standard
O0003650,C08869,S024,2025-07-20 19:01:00,Completed,Cash on Delivery,1161.65,Express
O0003651,C08754,S018,2025-03-17 22:43:00,Completed,Wallet,10.91,Standard
O0003652,C05494,S015,2025-09-02 19:22:00,Completed,Card,1561.86,Standard
O0003653,C02667,S001,2025-10-18 21:57:00,Completed,UPI,11.12,Standard
O0003654,C06978,S015,2025-05-08 18:04:00,Completed,UPI,1555.51,Express
O0003655,C10885,S015,2025-04-03 22:51:00,Completed,Wallet,1667.48,Standard
O0003656,C00141,S021,2025-09-22 22:37:00,Completed,Card,1741.48,Standard
O0003657,C08444,S018,2025-08-01 16:53:00,Completed,Card,6.35,Standard
O0003658,C04974,S004,2025-07-02 16:49:00,Completed,Cash on Delivery,19.31,Standard
O0003659,C04886,S017,2025-06-21 21:58:00,Completed,Wallet,1349.57,Standard
O0003660,C07855,S010,2025-11-17 18:51:00,Completed,UPI,1755.38,Express
O0003661,C03373,S009,2025-10-09 20:58:00,Completed,UPI,1732.58,Express
O0003662,C01976,S001,2025-01-28 17:25:00,Completed,Card,1348.77,Standard
O0003663,C09502,S023,2025-08-07 17:19:00,Completed,UPI,1671.53,Express
O0003664,C11676,S020,2025-07-01 17:10:00,Completed,Card,1159.95,Express
O0003665,C07113,S007,2025-03-10 11:50:00,Completed,Wallet,8.89,Express
O0003666,C05011,S008,2025-09-22 22:26:00,Completed,Card,1676.61,Standard
O0003667,C01340,S014,2025-06-01 08:33:00,Completed,Wallet,834.68,Standard
O0003668,C08729,S021,2025-06-08 18:55:00,Completed,Wallet,1361.93,Express
O0003669,C08227,S018,2025-06-08 12:42:00,Completed,Card,1737.94,Standard
O0003670,C03048,S010,2025-08-08 15:07:00,Completed,UPI,1750.05,Express
O0003671,C04987,S005,2025-11-16 23:28:00,Cancelled,UPI,1140.41,Standard
O0003672,C05846,S008,2025-05-03 20:29:00,Completed,UPI,1170.27,Standard
O0003673,C11194,S013,2025-11-04 19:29:00,Completed,UPI,1339.7,Standard
O0003674,C03858,S019,2025-06-20 21:25:00,Completed,UPI,10.63,Standard
O0003675,C08719,S006,2025-06-02 19:08:00,Completed,Card,21.53,Express
O0003676,C06148,S008,2025-12-13 19:48:00,Completed,UPI,12.63,Express
O0003677,C07333,S017,2025-04-05 22:05:00,Completed,UPI,1151.1,Express
O0003678,C03304,S019,2025-05-03 11:13:00,Cancelled,Cash on Delivery,5.28,Standard
O0003679,C03553,S021,2025-05-20 10:40:00,Completed,Wallet,1747.91,Standard
O0003680,C02677,S012,2025-09-11 19:24:00,Completed,Card,1670.82,Express
O0003681,C06336,S022,2025-11-06 23:44:00,Completed,UPI,1563.29,Standard
O0003682,C09652,S016,2025-01-11 14:59:00,Completed,Card,1663.22,Express
O0003683,C04665,S001,2025-06-29 17:59:00,Completed,UPI,1740.37,Express
O0003684,C09111,S019,2025-09-06 15:56:00,Completed,UPI,1668.19,Standard
O0003685,C06336,S019,2025-11-12 23:17:00,Completed,UPI,15.56,Express
O0003686,C01485,S023,2025-08-17 20:33:00,Completed,Wallet,1685.72,Express
O0003687,C01278,S006,2025-01-11 21:01:00,Completed,UPI,1733.28,Express
O0003688,C09654,S019,2025-05-17 21:07:00,Completed,Wallet,1665.49,Standard
O0003689,C11205,S005,2025-05-10 11:05:00,Completed,Card,1353.87,Standard
O0003690,C05249,S009,2025-03-15 08:36:00,Completed,UPI,13.4,Express
O0003691,C01545,S019,2025-09-07 23:34:00,Completed,Card,8.06,Standard
O0003692,C02199,S008,2025-10-08 18:40:00,Completed,UPI,1674.77,Standard
O0003693,C00930,S006,2025-03-07 21:45:00,Completed,Cash on Delivery,1726.75,Express
O0003694,C00282,S009,2025-05-04 17:44:00,Completed,Wallet,1160.0,Standard
O0003695,C11029,S015,2025-12-11 23:20:00,Cancelled,UPI,1687.21,Standard
O0003696,C05783,S021,2025-08-07 18:12:00,Completed,UPI,26.74,Express
O0003697,C11093,S009,2025-12-03 14:21:00,Completed,UPI,1361.0,Express
O0003698,C11210,S021,2025-06-24 17:51:00,Completed,Card,1157.79,Standard
O0003699,C01685,S001,2025-03-13 20:38:00,Completed,Cash on Delivery,1149.65,Express
O0003700,C10932,S005,2025-07-26 19:11:00,Completed,UPI,13.1,Standard
O0003701,C06233,S022,2025-04-10 22:54:00,Completed,Card,836.86,Standard
O0003702,C02285,S015,2025-10-19 12:39:00,Completed,UPI,1678.51,Standard
O0003703,C10432,S019,2025-05-21 23:32:00,Completed,UPI,1554.44,Standard
O0003704,C05110,S019,2025-12-03 15:11:00,Completed,Wallet,1664.15,Express
O0003705,C06339,S021,2025-11-23 20:26:00,Completed,Wallet,4.68,Standard
O0003706,C03106,S001,2025-08-31 20:58:00,Completed,Wallet,1355.32,Standard
O0003707,C11414,S010,2025-06-13 18:07:00,Cancelled,UPI,838.64,Standard
O0003708,C11305,S005,2025-09-04 11:55:00,Completed,UPI,1730.65,Express
O0003709,C06343,S010,2025-03-12 15:10:00,Completed,Card,6.28,Standard
O0003710,C07115,S024,2025-08-20 08:59:00,Completed,UPI,1168.7,Express
O0003711,C11873,S024,2025-10-18 18:42:00,Completed,UPI,3.42,Express
O0003712,C00768,S001,2025-05-31 17:03:00,Completed,UPI,1759.62,Standard
O0003713,C03299,S012,2025-03-20 21:11:00,Completed,Card,1662.85,Standard
O0003714,C02488,S008,2025-06-19 21:50:00,Completed,Card,1674.14,Standard
O0003715,C03013,S013,2025-11-06 22:11:00,Completed,Card,1154.38,Standard
O0003716,C02292,S004,2025-03-18 09:44:00,Completed,UPI,1130.4,Express
O0003717,C08108,S011,2025-10-08 17:15:00,Completed,UPI,1339.93,Standard
O0003718,C04256,S022,2025-06-19 22:27:00,Completed,UPI,829.83,Standard
